ExperimentControl	441	"StartTime = Mar 21, 2008 14:54:30.679"	"EndTime = Mar 21, 2008 14:56:02.304"	OperationCode = D1B1L1	OperationMode = 34	TestArticleName = none	"Comments = ""Bat1->Load Bank 1, loads A-D. 3 Simultaneous faults."""	FaultType = abrupt	FaultMode = op/cl/stuck0	FaultLocation = EY160/EY173/ST515	FaultInjection = software																																																																							
SensorData	Time	E135	E140	E142	E161	E165	E167	E181	E235	E240	E242	E261	E265	E267	E281	E335	E340	ESH141A	ESH144A	ESH160A	ESH170	ESH171	ESH172	ESH173	ESH174	ESH175	ESH183	ESH184	ESH241A	ESH244A	ESH260A	ESH270	ESH271	ESH272	ESH273	ESH274	ESH275	ESH283	ESH284	ESH341A	ESH344A	FT520	FT525	ISH136	ISH162	ISH166	ISH180	ISH236	ISH262	ISH266	ISH280	ISH336	IT140	IT161	IT167	IT181	IT240	IT261	IT267	IT281	IT340	LT500	LT505	ST165	ST265	ST515	ST516	TE128	TE129	TE133	TE228	TE229	TE328	TE329	TE500	TE501	TE502	TE505	TE506	TE507	TE510	TE511
AntagonistData	2008-03-21 14:54:36.375 GMT-07:00	25.31838036	25.34767723	0	0.014648661	0.073243305	0.073243305	0.014648661	25.71389389	25.69924545	0.014648661	0	0.29297322	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.88990588	12.71819636	0.219729915	0.439459831	0	0	72.6102066	71.02403259	72.06225586	72.46601105	73.61959076	73.07164001	71.83154297	70.42187841	70.44064153	69.38489749	71.20911824	70.18844377	70.51076756	72.29823706	68.22659302
AntagonistData	2008-03-21 14:54:36.891 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.073243305	0.014648661	25.69924545	25.69924545	0.014648661	0	0.219729915	0.14648661	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	3.88E-04	-0.003522506	-0.045370823	10.81934547	12.72785312	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.09109497	72.43717194	73.61959076	73.07164001	71.83154297	70.33121421	70.47079138	69.38489749	71.21436367	70.18865381	70.50617593	72.29174638	68.22659302
AntagonistData	2008-03-21 14:54:37.391 GMT-07:00	25.31838036	25.34767723	0	0.014648661	0.073243305	0.073243305	0	25.71389389	25.68459511	0	0	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	10.71518766	12.57556179	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.09109497	72.43717194	73.61959076	73.07164001	71.83154297	70.33121421	70.47079138	69.4145552	71.21313557	70.19396138	70.51256087	72.2991865	68.65918732
AntagonistData	2008-03-21 14:54:37.859 GMT-07:00	25.33302879	25.31838036	0	0.014648661	0.14648661	0.073243305	0	25.71389389	25.69924545	0.029297322	0.014648661	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	3.88E-04	0.016027992	-0.061011221	-0.014090026	3.88E-04	0.004297693	-0.045370823	10.70992717	12.54439335	0.219729915	0.219729915	0	0	72.66788483	71.02403259	72.06225586	72.43717194	73.61959076	73.07164001	71.83154297	70.36143561	70.47079138	69.4145552	71.21879961	70.18992936	70.50866913	72.29233068	68.65918732
AntagonistData	2008-03-21 14:54:38.359 GMT-07:00	25.31838036	25.31838036	0.014648661	0.014648661	0.14648661	0.073243305	0.014648661	25.71389389	25.68459511	0.043945983	0.014648661	0.29297322	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	-0.003522506	0.008207792	-0.076653075	-0.014090026	-0.003522506	0.004297693	-0.045370823	10.75082752	12.63013943	0.219729915	0.439459831	0	0	72.66788483	71.02403259	72.06225586	72.43717194	73.64842987	73.10047913	71.86038208	70.36143561	70.53109107	69.44421291	71.2115125	70.19267105	70.50569562	72.28567158	68.65918732
AntagonistData	2008-03-21 14:54:38.875 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.073243305	0.014648661	25.71389389	25.69924545	0.029297322	0	0.29297322	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.63667219	12.53083726	0.219729915	0.219729915	0	0	72.63904572	71.0528717	72.09109497	72.43717194	73.64842987	73.10047913	71.86038208	70.39165701	70.53109107	69.44421291	71.22115012	70.19287618	70.51013674	72.29150162	68.45731354
AntagonistData	2008-03-21 14:54:39.375 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.14648661	0.014648661	25.71389389	25.71389389	0.014648661	0	0.29297322	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	10.72439353	12.4428658	0.219729915	0.439459831	0	0	72.63904572	71.0528717	72.09109497	72.46601105	73.67726898	73.10047913	71.86038208	70.39165701	70.44064153	69.4145552	71.21321823	70.18677941	70.51090522	72.28263387	68.45731354
AntagonistData	2008-03-21 14:54:39.859 GMT-07:00	25.33302879	25.31838036	0.014648661	0.014648661	0.073243305	0.14648661	0.014648661	25.71389389	25.69924545	0.014648661	0.014648661	0.219729915	0.219729915	0.014648661	22.05081177	22.03616333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	10.77581487	12.80031645	0.219729915	0.439459831	0	0	72.63904572	71.0528717	72.06225586	72.46601105	73.67726898	73.07164001	71.83154297	70.39165701	70.44064153	69.4145552	71.21542049	70.18888217	70.510738	72.28353255	68.65918732
AntagonistData	2008-03-21 14:54:40.391 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.14648661	0	25.71389389	25.69924545	0	0	0.219729915	0.14648661	0.014648661	22.05081177	22.03616333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.89339499	12.82219849	0.219729915	0.439459831	0	0	72.63904572	71.0528717	72.06225586	72.43717194	73.64842987	73.07164001	71.83154297	70.45209981	70.47079138	69.47387062	71.2167876	70.18729204	70.50962586	72.28625968	68.65918732
AntagonistData	2008-03-21 14:54:40.859 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.073243305	0	25.69924545	25.69924545	0	0.014648661	0.219729915	0.14648661	0.014648661	22.05081177	22.03616333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.061011221	0.001550373	-0.003522506	3.88E-04	-0.045370823	10.95598683	12.83727142	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.06225586	72.43717194	73.64842987	73.07164001	71.83154297	70.45209981	70.47079138	69.47387062	71.22103915	70.18842297	70.51284896	72.28386794	68.42847443
AntagonistData	2008-03-21 14:54:41.359 GMT-07:00	25.33302879	25.34767723	0	0.014648661	0.073243305	0.073243305	0	25.71389389	25.71389389	0	0	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.98518	13.12393231	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.09109497	72.46601105	73.64842987	73.10047913	71.80270386	70.42187841	70.47079138	69.44421291	71.21352156	70.18090547	70.50672468	72.28620442	68.42847443
AntagonistData	2008-03-21 14:54:41.859 GMT-07:00	25.31838036	25.34767723	0	0.014648661	0.073243305	0.14648661	0	25.71389389	25.69924545	0.014648661	0	0.219729915	0.219729915	0.014648661	22.05081177	22.03616333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.95673564	12.88191585	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.09109497	72.46601105	73.64842987	73.10047913	71.80270386	70.42187841	70.47079138	69.44421291	71.21188606	70.1846239	70.51519347	72.2882978	68.63034821
AntagonistData	2008-03-21 14:54:42.359 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.073243305	0	25.71389389	25.69924545	0	0	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	-0.003522506	0.008207792	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	10.87050378	12.85962853	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.09109497	72.43717194	73.67726898	73.10047913	71.80270386	70.36143561	70.47079138	69.4145552	71.2122533	70.1830715	70.50194983	72.28933841	68.63034821
AntagonistData	2008-03-21 14:54:42.891 GMT-07:00	25.31838036	25.34767723	0	0.014648661	0.073243305	0.073243305	0	25.71389389	25.69924545	0	0.014648661	0.219729915	0.219729915	0	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.90311885	13.10542517	0.219729915	0.439459831	0	0	72.6102066	71.02403259	72.09109497	72.43717194	73.67726898	73.10047913	71.80270386	70.36143561	70.47079138	69.4145552	71.2082957	70.18074103	70.50358346	72.28858295	68.42847443
AntagonistData	2008-03-21 14:54:43.359 GMT-07:00	25.31838036	25.31838036	0	0.014648661	0.073243305	0.073243305	0	25.71389389	25.69924545	0	0	0.219729915	0.219729915	0	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	0.001550373	-0.003522506	-0.003522506	-0.045370823	10.95072633	12.77283036	0.219729915	0.439459831	0	0	72.6102066	71.02403259	72.09109497	72.46601105	73.61959076	73.10047913	71.80270386	70.42187841	70.5612489	69.38489749	71.21384572	70.18810015	70.50920026	72.28683821	68.42847443
AntagonistData	2008-03-21 14:54:43.875 GMT-07:00	25.31838036	25.31838036	0.014648661	0.029297322	0.073243305	0.073243305	0.014648661	25.71389389	25.69924545	0.014648661	0.014648661	0.219729915	0.14648661	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	-0.003522506	-0.045370823	10.78509857	12.99558012	0	0.439459831	0	0	72.6102066	71.02403259	72.09109497	72.46601105	73.61959076	73.10047913	71.80270386	70.42187841	70.5612489	69.38489749	71.21445439	70.18694747	70.50904702	72.29419838	68.42847443
AntagonistData	2008-03-21 14:54:44.375 GMT-07:00	25.30373001	25.31838036	0	0.014648661	0.073243305	0.073243305	0	25.71389389	25.71389389	0.029297322	0.014648661	0.219729915	0.14648661	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	-0.003522506	0.008207792	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	10.89234773	12.91003129	0.219729915	0.219729915	0	0	72.63904572	71.02403259	72.09109497	72.43717194	73.61959076	73.10047913	71.80270386	70.39165701	70.47079138	69.38489749	71.21227821	70.18628956	70.50770593	72.29102558	68.42847443
AntagonistData	2008-03-21 14:54:44.875 GMT-07:00	25.31838036	25.31838036	0.014648661	0.014648661	0.073243305	0.073243305	0	25.71389389	25.69924545	0.029297322	0.014648661	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.88413544	12.9600181	0.219729915	0.439459831	0	0	72.63904572	71.02403259	72.09109497	72.43717194	73.64842987	73.10047913	71.80270386	70.39165701	70.47079138	69.4145552	71.20699337	70.18327097	70.50990512	72.29336404	68.45731354
AntagonistData	2008-03-21 14:54:45.406 GMT-07:00	25.31838036	25.31838036	0	0.029297322	0.14648661	0.073243305	0.014648661	25.69924545	25.71389389	0.014648661	0.014648661	0.29297322	0.219729915	0.014648661	22.05081177	22.05081177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.016027992	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.8505139	12.8179391	0.219729915	0.439459831	0	0	72.66788483	71.02403259	72.09109497	72.46601105	73.64842987	73.10047913	71.80270386	70.36143561	70.53109107	69.4145552	71.20972716	70.18046878	70.49818487	72.29438682	68.45731354
UserCommand	2008-03-21 14:54:45.530 GMT-07:00	EY141_CL	1																																																																															
AntagonistCommand	2008-03-21 14:54:45.530 GMT-07:00	EY141_CL	1																																																																															
AntagonistData	2008-03-21 14:54:45.875 GMT-07:00	25.31838036	25.34767723	25.33302879	0.014648661	0.073243305	0.073243305	0	25.69924545	25.69924545	0.014648661	0.014648661	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	0.004297693	-0.045370823	10.68459586	12.70305798	0.219729915	0.219729915	0	0	72.66788483	71.02403259	72.09109497	72.46601105	73.64842987	73.10047913	71.80270386	70.36143561	70.53109107	69.4145552	71.20592627	70.18634461	70.50690424	72.29703372	68.39963531
AntagonistData	2008-03-21 14:54:46.375 GMT-07:00	25.33302879	25.34767723	25.33302879	0.029297322	0.073243305	0.073243305	0	25.69924545	25.69924545	0.029297322	0.014648661	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	10.83668866	12.80197679	0.219729915	0.219729915	0	0	72.66788483	71.02403259	72.11993408	72.46601105	73.64842987	73.10047913	71.80270386	70.42187841	70.53109107	69.4145552	71.20762584	70.17865071	70.50241394	72.29830143	68.39963531
AntagonistData	2008-03-21 14:54:46.875 GMT-07:00	25.31838036	25.31838036	25.33302879	0.014648661	0.073243305	0.073243305	0	25.71389389	25.71389389	0.014648661	0.014648661	0.219729915	0.219729915	0.014648661	22.05081177	22.05081177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	10.72899646	12.8253038	0.439459831	0.439459831	0	0	72.66788483	71.02403259	72.11993408	72.46601105	73.64842987	73.10047913	71.80270386	70.42187841	70.44064153	69.4145552	71.20769704	70.1844046	70.50786073	72.29478344	68.39963531
AntagonistData	2008-03-21 14:54:47.375 GMT-07:00	25.33302879	25.34767723	25.31838036	0.014648661	0.073243305	0.073243305	0	25.69924545	25.69924545	0.043945983	0	0.29297322	0.14648661	0.014648661	22.05081177	22.05081177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	10.86945168	12.92183388	0.219729915	0.439459831	0	0	72.66788483	71.02403259	72.11993408	72.46601105	73.64842987	73.10047913	71.80270386	70.45209981	70.44064153	69.4145552	71.20518842	70.185602	70.50604022	72.2959427	68.48615265
AntagonistData	2008-03-21 14:54:47.875 GMT-07:00	25.31838036	25.34767723	25.34767723	0.014648661	0.073243305	0.073243305	0.014648661	25.71389389	25.69924545	0	0	0.219729915	0.14648661	0.014648661	22.05081177	22.05081177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	0.008207792	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	11.07079714	12.99429721	0.219729915	0.439459831	0	0	72.66788483	71.02403259	72.11993408	72.40833282	73.61959076	73.10047913	71.80270386	70.45209981	70.50094122	69.4145552	71.20676848	70.18151267	70.50749295	72.30334773	68.48615265
UserCommand	2008-03-21 14:54:48.312 GMT-07:00	EY160_CL	1																																																																															
AntagonistCommand	2008-03-21 14:54:48.312 GMT-07:00	EY160_CL	1																																																																															
